번호,기준년월,시도코드,시도이름,시군구코드,시군구이름,행정동코드,행정동이름,법정동코드,법정동이름,출생년도,인구수
269,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012000,지족동,1933,17
270,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012300,어은동,1975,155
271,22-Jan,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020011600,복용동,1962,14
272,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012100,죽동,1993,136
273,22-Jan,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014100,전민동,1975,339
274,22-Jan,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014100,전민동,1995,426
275,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,1974,265
276,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012100,죽동,2012,7
277,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013800,외삼동,1993,5
278,22-Jan,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014300,탑립동,1984,4
279,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013700,안산동,1991,3
280,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012100,죽동,1998,144
281,22-Jan,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014200,원촌동,1943,3
282,22-Jan,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014400,용산동,1973,94
283,22-Jan,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020011600,복용동,1964,18
284,22-Jan,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,2008,90
285,22-Jan,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,1997,183
286,22-Jan,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020015200,둔곡동,1968,1
287,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011800,갑동,1970,6
288,22-Jan,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010400,용계동,1935,2
289,22-Jan,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010700,성북동,1945,4
290,22-Jan,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020010500,학하동,1937,3
291,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020012000,지족동,1929,8
292,22-Jan,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,1924,1
293,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020012000,지족동,1924,2
294,22-Jan,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014400,용산동,1938,10
295,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,1981,149
296,22-Jan,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,1958,114
297,22-Jan,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,2009,140
298,22-Jan,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010900,송정동,1955,9
299,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012100,죽동,1949,3
300,22-Jan,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,2022,2
301,22-Jan,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013000,화암동,1978,1
302,22-Jan,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014200,원촌동,1963,19
303,22-Jan,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013400,자운동,1979,2
304,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013200,하기동,1995,107
305,22-Jan,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,1984,303
306,22-Jan,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014700,송강동,1980,314
307,22-Jan,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,1972,569
308,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,2021,68
309,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012100,죽동,1936,1
310,22-Jan,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014400,용산동,2020,27
311,22-Jan,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,1959,86
312,22-Jan,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,1927,3
313,22-Jan,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014200,원촌동,1925,1
314,22-Jan,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,2019,62
315,22-Jan,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020015200,둔곡동,1986,1
316,22-Jan,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020011300,덕명동,1940,13
317,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,1957,46
318,22-Jan,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,1995,183
319,22-Jan,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010400,용계동,1993,22
320,22-Jan,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011100,봉명동,1963,157
321,22-Jan,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020015300,구룡동,1976,1
322,22-Jan,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020011000,방동,1937,6
323,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013800,외삼동,1933,2
324,22-Jan,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010900,송정동,2011,1
325,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012000,지족동,2004,199
326,22-Jan,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014300,탑립동,1967,14
327,22-Jan,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010300,대정동,1977,91
328,22-Jan,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014200,원촌동,1971,4
329,22-Jan,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014700,송강동,1979,290
330,22-Jan,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013000,화암동,2005,1
331,22-Jan,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014100,전민동,1987,288
332,22-Jan,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010700,성북동,1948,6
333,22-Jan,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014200,원촌동,1959,16
334,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,1929,8
335,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020012100,죽동,2020,1
336,22-Jan,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011100,봉명동,1973,228
337,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012400,구성동,1984,9
338,22-Jan,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020011300,덕명동,1957,98
339,22-Jan,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,1931,5
340,22-Jan,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,1989,261
341,22-Jan,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010300,대정동,1937,7
342,22-Jan,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014700,송강동,1982,291
343,22-Jan,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,1928,5
344,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,1933,22
345,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011800,갑동,1961,19
346,22-Jan,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013500,신봉동,1947,2
347,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,1948,29
348,22-Jan,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011500,상대동,1927,1
349,22-Jan,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,1961,212
350,22-Jan,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010700,성북동,1996,3
351,22-Jan,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011500,상대동,1938,35
352,22-Jan,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,1930,12
353,22-Jan,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,2014,83
354,22-Jan,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014900,대동,1956,5
355,22-Jan,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013300,추목동,1932,1
356,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012400,구성동,2012,1
357,22-Jan,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014000,문지동,1923,1
358,22-Jan,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020011000,방동,1945,4
359,22-Jan,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012600,가정동,1986,16
360,22-Jan,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010400,용계동,1964,33
361,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013200,하기동,2018,100
362,22-Jan,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020015300,구룡동,1949,1
363,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013700,안산동,1990,6
364,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012000,지족동,2008,174
365,22-Jan,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020010600,계산동,1962,145
366,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020012000,지족동,1967,298
367,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020012000,지족동,2001,237
368,22-Jan,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,1929,6
369,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,1954,97
370,22-Jan,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013300,추목동,1987,148
371,22-Jan,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020011000,방동,1972,4
372,22-Jan,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,2009,96
373,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,1983,200
374,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012100,죽동,1925,3
375,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020012000,지족동,1962,282
376,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013700,안산동,1999,3
377,22-Jan,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,1962,12
378,22-Jan,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011100,봉명동,1926,2
379,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013900,반석동,1979,1
380,22-Jan,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,1977,147
381,22-Jan,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010900,송정동,1964,14
382,22-Jan,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020010500,학하동,2021,10
383,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012100,죽동,1971,8
384,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013900,반석동,1960,2
385,22-Jan,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014900,대동,1986,1
386,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020012000,지족동,1980,547
387,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,1987,160
388,22-Jan,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012800,장동,2013,1
389,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,2014,197
390,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,1931,9
391,22-Jan,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,2000,153
392,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013200,하기동,1942,36
393,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012100,죽동,1970,16
394,22-Jan,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010800,세동,2004,1
395,22-Jan,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,1934,13
396,22-Jan,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020015300,구룡동,1955,2
397,22-Jan,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014700,송강동,1972,359
398,22-Jan,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020011000,방동,2005,1
399,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,1959,169
400,22-Jan,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013500,신봉동,1981,37
401,22-Jan,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010200,교촌동,1990,38
402,22-Jan,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013000,화암동,2007,1
403,22-Jan,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,2000,68
404,22-Jan,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013300,추목동,1959,5
405,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020012100,죽동,1958,4
406,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,1986,154
407,22-Jan,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014700,송강동,2017,147
408,22-Jan,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020015100,신동,1993,1
409,22-Jan,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,1939,41
